"ID","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd"
"waiosh",1,1,5,-1,1,83,1894,1,2402,1,100,1515
"waiosh",1,2,5,1,0,67,1383,1,4987,1,83,2243
"waiosh",1,3,5,-1,1,83,2194,0,1887,1,100,676
"waiosh",1,4,5,-1,0,67,2583,1,2251,1,67,1682
"waiosh",1,5,5,1,1,67,1962,0,3404,1,83,614
"waiosh",1,6,5,-1,1,83,1470,1,1745,1,100,865
"waiosh",1,7,5,-1,1,67,1093,1,1011,1,83,1135
"waiosh",1,8,5,1,1,67,1811,1,1482,1,83,1091
"waiosh",1,9,5,-1,1,67,3106,0,1685,1,83,604
"waiosh",1,10,5,1,1,83,3437,0,2275,1,100,1235
"waiosh",1,11,5,1,1,67,2767,1,1154,1,83,1712
"waiosh",1,12,5,-1,1,67,1390,1,1088,1,83,1045
"waiosh",1,13,5,-1,1,83,3195,0,1310,1,100,595
"waiosh",1,14,5,-1,1,67,1200,1,919,1,83,1200
"waiosh",1,15,5,-1,1,67,1718,1,298,1,83,764
"waiosh",1,16,5,-1,0,67,2079,1,1955,1,83,1714
"waiosh",1,17,5,-1,1,67,3019,1,1514,1,100,1169
"waiosh",1,18,5,1,1,83,2802,0,1690,1,83,1339
"waiosh",1,19,5,1,0,83,1499,0,2191,0,83,845
"waiosh",1,20,5,-1,0,67,2221,0,1636,0,83,1231
"waiosh",1,21,5,1,0,83,1610,1,3188,0,83,1728
"waiosh",1,22,5,1,1,67,2562,1,2516,0,67,1406
"waiosh",1,23,5,1,1,83,3273,0,2707,1,83,688
"waiosh",1,24,5,-1,1,83,2272,1,7587,1,100,916
"waiosh",1,25,5,1,1,67,2911,1,361,1,83,868
"waiosh",2,26,20,-1,1,83,2071,0,1320,1,100,1352
"waiosh",2,27,20,1,1,83,1657,0,2382,1,83,471
"waiosh",2,28,20,-1,1,67,1424,1,2025,1,100,988
"waiosh",2,29,20,-1,1,83,1518,0,1562,1,100,448
"waiosh",2,30,20,1,0,83,1526,0,251,0,83,927
"waiosh",2,31,20,-1,1,67,2296,1,1135,1,100,1439
"waiosh",2,32,20,-1,1,83,1717,0,612,1,83,522
"waiosh",2,33,20,1,0,83,3091,0,2323,0,83,4862
"waiosh",2,34,20,-1,1,83,2164,1,2294,1,83,1063
"waiosh",2,35,20,1,1,67,1660,0,3509,1,100,4043
"waiosh",2,36,20,1,0,67,2772,1,1089,0,83,1739
"waiosh",2,37,20,-1,1,67,3294,0,1435,1,67,979
"waiosh",2,38,20,-1,1,83,1806,0,179,1,83,585
"waiosh",2,39,20,-1,1,83,1267,0,716,1,100,623
"waiosh",2,40,20,-1,1,83,740,0,994,1,83,2399
"waiosh",2,41,20,-1,0,67,1456,0,179,0,67,322
"waiosh",2,42,20,-1,1,83,3490,1,1590,1,100,2279
"waiosh",2,43,20,1,1,83,2991,0,313,1,83,3199
"waiosh",2,44,20,1,1,83,1559,0,868,1,67,1785
"waiosh",2,45,20,-1,1,83,1211,0,1566,1,100,492
"waiosh",2,46,20,1,0,83,1382,0,508,0,83,1070
"waiosh",2,47,20,1,0,83,1892,0,846,0,83,649
"waiosh",2,48,20,1,0,67,4016,1,1324,0,83,2572
"waiosh",2,49,20,-1,1,67,2764,0,877,1,67,920
"waiosh",2,50,20,1,1,67,1294,0,3083,1,67,4135
"waiosh",3,51,5,-1,1,83,1327,1,1500,1,83,1232
"waiosh",3,52,5,1,1,83,1966,0,1456,1,83,772
"waiosh",3,53,5,-1,1,83,1040,1,2083,1,100,948
"waiosh",3,54,5,-1,1,83,903,1,319,1,100,230
"waiosh",3,55,5,1,1,67,1414,1,1426,1,100,1138
"waiosh",3,56,5,-1,1,67,1503,1,1672,1,100,1470
"waiosh",3,57,5,-1,1,67,2324,0,1380,1,83,420
"waiosh",3,58,5,1,1,67,2679,0,3451,1,83,472
"waiosh",3,59,5,-1,1,67,1386,1,438,1,83,1255
"waiosh",3,60,5,1,0,67,2236,1,1373,1,83,3651
"waiosh",3,61,5,1,0,67,2737,1,2927,1,83,1376
"waiosh",3,62,5,-1,1,83,1481,1,691,1,83,432
"waiosh",3,63,5,-1,1,83,1340,0,1449,1,83,537
"waiosh",3,64,5,-1,1,83,3576,1,31,1,100,837
"waiosh",3,65,5,-1,1,67,1268,0,1157,1,83,722
"waiosh",3,66,5,-1,1,83,1473,1,2093,1,100,506
"waiosh",3,67,5,-1,0,67,1575,1,527,1,67,1271
"waiosh",3,68,5,1,0,83,1909,1,2164,1,83,948
"waiosh",3,69,5,1,1,83,1265,1,7713,0,83,2004
"waiosh",3,70,5,-1,0,67,1120,0,1770,0,83,787
"waiosh",3,71,5,1,1,83,1203,1,1190,1,83,2697
"waiosh",3,72,5,1,1,67,1355,1,2374,1,83,174
"waiosh",3,73,5,1,0,83,1680,1,1059,1,83,1063
"waiosh",3,74,5,-1,1,67,1330,1,480,1,100,924
"waiosh",3,75,5,1,1,83,1712,1,1425,1,83,1225
"waiosh",4,76,20,-1,1,83,813,0,2605,1,100,583
"waiosh",4,77,20,1,0,83,755,0,497,0,83,547
"waiosh",4,78,20,-1,1,83,797,0,872,1,67,1222
"waiosh",4,79,20,-1,1,83,1560,0,943,1,83,418
"waiosh",4,80,20,1,0,67,1115,1,1823,0,83,1173
"waiosh",4,81,20,-1,1,67,1552,0,2166,1,83,1448
"waiosh",4,82,20,-1,1,100,1419,0,2199,1,100,622
"waiosh",4,83,20,1,0,67,1538,1,1858,0,67,2311
"waiosh",4,84,20,-1,1,83,981,0,2295,1,100,1536
"waiosh",4,85,20,1,1,83,1428,0,2463,1,83,4038
"waiosh",4,86,20,1,0,83,1030,0,2328,0,100,793
"waiosh",4,87,20,-1,1,83,1396,0,3315,1,83,578
"waiosh",4,88,20,-1,1,83,1270,0,2744,1,83,2622
"waiosh",4,89,20,-1,1,67,1592,0,3168,1,67,1440
"waiosh",4,90,20,-1,0,67,2891,1,697,1,83,916
"waiosh",4,91,20,-1,1,83,1043,0,402,1,100,508
"waiosh",4,92,20,-1,1,67,2385,0,43,1,83,1239
"waiosh",4,93,20,1,1,83,1941,0,662,1,100,931
"waiosh",4,94,20,1,0,67,1648,0,207,0,83,1125
"waiosh",4,95,20,-1,1,83,1167,0,466,1,83,503
"waiosh",4,96,20,1,1,67,3544,0,3961,1,67,1143
"waiosh",4,97,20,1,0,83,1421,0,5748,0,83,1776
"waiosh",4,98,20,1,1,67,1250,1,1356,1,67,1367
"waiosh",4,99,20,-1,1,83,1394,0,727,1,83,715
"waiosh",4,100,20,1,1,83,1948,0,221,1,83,631
"iqclbo",1,1,5,1,0,67,8255,1,10763,1,83,2750
"iqclbo",1,2,5,1,0,100,1315,0,2507,0,100,1434
"iqclbo",1,3,5,1,1,83,2317,1,7284,1,83,2627
"iqclbo",1,4,5,-1,1,100,977,0,1684,1,100,628
"iqclbo",1,5,5,1,0,67,2245,1,1847,0,83,2211
"iqclbo",1,6,5,1,1,83,1848,0,4492,1,83,976
"iqclbo",1,7,5,1,0,100,1911,0,2430,0,100,518
"iqclbo",1,8,5,1,1,100,2182,0,1878,1,100,510
"iqclbo",1,9,5,-1,1,67,2154,1,2211,1,100,1375
"iqclbo",1,10,5,1,1,100,1140,0,1810,1,100,594
"iqclbo",1,11,5,1,0,83,1507,1,2818,0,83,1495
"iqclbo",1,12,5,-1,0,100,753,0,1510,0,100,475
"iqclbo",1,13,5,1,1,67,1346,1,2040,1,100,958
"iqclbo",1,14,5,1,1,100,1079,0,1628,1,100,464
"iqclbo",1,15,5,1,1,67,2602,1,2388,1,83,2452
"iqclbo",1,16,5,-1,1,100,2256,0,1735,1,100,656
"iqclbo",1,17,5,1,1,100,1936,0,2181,1,100,501
"iqclbo",1,18,5,-1,1,100,1010,0,2760,1,100,659
"iqclbo",1,19,5,-1,1,67,3216,1,2472,1,83,1770
"iqclbo",1,20,5,-1,0,67,1590,1,3693,0,67,1944
"iqclbo",1,21,5,1,0,83,1329,0,6819,0,83,454
"iqclbo",1,22,5,-1,1,100,3451,1,1747,1,100,866
"iqclbo",1,23,5,-1,0,83,1966,0,1839,0,83,475
"iqclbo",1,24,5,-1,1,100,731,0,3852,1,100,620
"iqclbo",1,25,5,-1,1,83,1184,0,3102,1,83,848
"iqclbo",2,26,20,1,1,100,3069,0,3048,1,100,460
"iqclbo",2,27,20,1,1,100,923,0,6675,1,100,3164
"iqclbo",2,28,20,1,0,83,2561,0,4286,0,83,613
"iqclbo",2,29,20,-1,0,100,2339,0,2609,0,100,666
"iqclbo",2,30,20,1,1,83,2199,0,3387,1,83,478
"iqclbo",2,31,20,1,0,100,1400,0,2757,0,100,497
"iqclbo",2,32,20,1,0,100,630,0,3933,0,100,420
"iqclbo",2,33,20,1,0,83,2353,0,2098,0,83,592
"iqclbo",2,34,20,-1,1,100,1446,0,1574,1,100,497
"iqclbo",2,35,20,1,0,100,756,0,757,0,100,488
"iqclbo",2,36,20,1,0,100,1055,0,791,0,100,408
"iqclbo",2,37,20,-1,1,100,2156,0,804,1,100,470
"iqclbo",2,38,20,1,1,100,2532,0,1073,1,100,1132
"iqclbo",2,39,20,1,1,100,932,0,1882,1,100,732
"iqclbo",2,40,20,1,1,67,2570,0,675,1,67,503
"iqclbo",2,41,20,-1,0,83,1974,0,544,0,83,353
"iqclbo",2,42,20,1,0,83,2584,0,815,0,83,469
"iqclbo",2,43,20,-1,1,83,1887,0,972,1,83,347
"iqclbo",2,44,20,-1,1,83,1062,0,1134,1,83,411
"iqclbo",2,45,20,-1,0,67,2845,0,1583,0,67,2563
"iqclbo",2,46,20,1,1,83,2682,0,1362,1,83,435
"iqclbo",2,47,20,-1,1,100,1274,0,1307,1,100,390
"iqclbo",2,48,20,-1,0,83,3274,0,1327,0,83,461
"iqclbo",2,49,20,-1,1,67,1999,0,2149,1,67,489
"iqclbo",2,50,20,-1,1,83,1425,0,1628,1,83,695
"iqclbo",3,51,5,1,0,100,1489,1,4401,0,100,809
"iqclbo",3,52,5,1,0,83,2668,1,813,1,83,1773
"iqclbo",3,53,5,1,0,100,1147,0,4536,0,100,594
"iqclbo",3,54,5,-1,1,100,635,0,1506,1,100,385
"iqclbo",3,55,5,1,0,100,1241,0,556,0,100,376
"iqclbo",3,56,5,1,1,67,1976,1,2582,1,83,2364
"iqclbo",3,57,5,1,0,83,1665,1,2243,1,67,2316
"iqclbo",3,58,5,1,1,83,2210,1,1941,1,100,1395
"iqclbo",3,59,5,-1,0,100,1360,0,1484,0,100,978
"iqclbo",3,60,5,1,1,83,2107,1,2559,1,83,1762
"iqclbo",3,61,5,1,1,100,1457,0,1633,1,100,395
"iqclbo",3,62,5,-1,1,100,1201,0,3109,1,100,727
"iqclbo",3,63,5,1,0,100,627,0,1022,0,100,342
"iqclbo",3,64,5,1,0,100,1004,0,497,0,100,310
"iqclbo",3,65,5,1,1,83,1632,0,2405,1,83,475
"iqclbo",3,66,5,-1,1,100,497,0,1925,1,100,350
"iqclbo",3,67,5,1,0,100,473,0,467,0,100,413
"iqclbo",3,68,5,-1,1,100,674,0,1092,1,100,317
"iqclbo",3,69,5,-1,1,100,744,0,879,1,100,393
"iqclbo",3,70,5,-1,1,100,666,0,805,1,100,365
"iqclbo",3,71,5,1,1,100,2789,0,2265,1,100,578
"iqclbo",3,72,5,-1,1,100,909,0,1172,1,100,733
"iqclbo",3,73,5,-1,1,83,2382,1,913,1,100,1439
"iqclbo",3,74,5,-1,1,100,923,0,1334,1,100,462
"iqclbo",3,75,5,-1,0,67,2068,1,515,1,67,1595
"iqclbo",4,76,20,1,0,67,1870,0,3588,0,67,391
"iqclbo",4,77,20,1,1,100,2247,0,1038,1,100,397
"iqclbo",4,78,20,1,1,67,2220,0,1627,1,67,431
"iqclbo",4,79,20,-1,1,67,3930,0,1893,1,67,786
"iqclbo",4,80,20,1,1,100,1685,0,649,1,100,361
"iqclbo",4,81,20,1,1,83,1940,0,579,1,83,352
"iqclbo",4,82,20,1,1,83,1696,0,665,1,83,485
"iqclbo",4,83,20,1,1,100,1563,0,1392,1,100,456
"iqclbo",4,84,20,-1,1,100,1464,0,1291,1,100,378
"iqclbo",4,85,20,1,1,100,1526,0,1190,1,100,586
"iqclbo",4,86,20,1,0,67,2075,0,1689,0,67,821
"iqclbo",4,87,20,-1,1,100,1580,0,1020,1,100,545
"iqclbo",4,88,20,1,1,100,1673,0,1098,1,100,251
"iqclbo",4,89,20,1,1,83,1947,0,862,1,83,5148
"iqclbo",4,90,20,1,1,67,1771,0,1689,1,67,408
"iqclbo",4,91,20,-1,1,100,1179,0,1198,1,100,304
"iqclbo",4,92,20,1,1,100,1495,0,1137,1,100,619
"iqclbo",4,93,20,-1,0,83,1554,0,626,0,83,354
"iqclbo",4,94,20,-1,1,67,2042,0,607,1,67,301
"iqclbo",4,95,20,-1,1,83,2063,0,328,1,83,461
"iqclbo",4,96,20,1,0,83,1293,0,410,0,83,889
"iqclbo",4,97,20,-1,1,83,2198,0,396,1,83,329
"iqclbo",4,98,20,-1,1,83,1632,0,290,1,83,354
"iqclbo",4,99,20,-1,1,100,995,0,1222,1,100,354
"iqclbo",4,100,20,-1,1,83,1464,0,772,1,83,431
"ggnqys",1,1,5,1,1,100,1527,0,526,1,100,338
"ggnqys",1,2,5,-1,1,83,989,0,1265,1,83,700
"ggnqys",1,3,5,-1,1,67,1775,1,616,1,67,912
"ggnqys",1,4,5,-1,0,67,1168,1,831,0,67,693
"ggnqys",1,5,5,-1,1,83,626,0,1006,1,83,434
"ggnqys",1,6,5,-1,0,67,1126,0,374,0,67,325
"ggnqys",1,7,5,-1,0,67,1372,1,750,1,83,1004
"ggnqys",1,8,5,1,1,83,1025,0,1365,1,83,419
"ggnqys",1,9,5,1,1,83,701,0,531,1,83,372
"ggnqys",1,10,5,1,1,83,938,1,1296,1,83,1062
"ggnqys",1,11,5,1,1,67,859,1,797,0,83,1344
"ggnqys",1,12,5,-1,0,67,984,1,505,1,83,762
"ggnqys",1,13,5,-1,1,67,915,1,474,1,100,937
"ggnqys",1,14,5,1,1,67,1136,1,365,1,100,1147
"ggnqys",1,15,5,1,1,100,2155,0,358,1,100,454
"ggnqys",1,16,5,1,1,83,919,0,632,1,83,209
"ggnqys",1,17,5,1,1,67,1602,1,442,1,67,1127
"ggnqys",1,18,5,-1,1,83,1200,1,891,1,100,571
"ggnqys",1,19,5,-1,0,83,1243,0,343,0,83,327
"ggnqys",1,20,5,-1,0,83,590,1,345,1,67,1207
"ggnqys",1,21,5,1,1,67,1998,1,312,1,67,1081
"ggnqys",1,22,5,-1,0,83,590,1,843,1,67,1082
"ggnqys",1,23,5,-1,1,67,883,0,1934,1,67,433
"ggnqys",1,24,5,1,1,100,1435,0,1176,1,100,493
"ggnqys",1,25,5,1,1,83,680,0,571,1,83,237
"ggnqys",2,26,20,1,0,83,1248,0,881,0,83,574
"ggnqys",2,27,20,-1,1,67,864,0,444,1,67,295
"ggnqys",2,28,20,-1,0,67,1216,0,482,0,67,299
"ggnqys",2,29,20,-1,0,67,1460,0,450,0,67,356
"ggnqys",2,30,20,-1,1,100,512,0,886,1,100,644
"ggnqys",2,31,20,-1,1,83,677,0,400,1,83,460
"ggnqys",2,32,20,-1,0,67,1273,0,470,0,67,534
"ggnqys",2,33,20,1,1,83,829,0,487,1,83,461
"ggnqys",2,34,20,1,1,67,788,0,883,1,67,389
"ggnqys",2,35,20,1,1,83,1310,0,410,1,83,369
"ggnqys",2,36,20,1,1,67,626,0,858,1,67,317
"ggnqys",2,37,20,-1,1,67,1371,1,1234,1,100,792
"ggnqys",2,38,20,-1,1,100,928,0,679,1,100,598
"ggnqys",2,39,20,1,0,83,892,1,660,1,100,1176
"ggnqys",2,40,20,1,0,67,1373,1,714,1,83,1068
"ggnqys",2,41,20,1,1,100,908,0,986,1,100,497
"ggnqys",2,42,20,1,1,67,1562,1,368,0,67,1413
"ggnqys",2,43,20,-1,1,67,1327,0,462,1,67,465
"ggnqys",2,44,20,-1,1,83,569,0,1205,1,83,404
"ggnqys",2,45,20,-1,1,83,747,0,379,1,83,355
"ggnqys",2,46,20,1,1,83,1389,0,385,1,83,335
"ggnqys",2,47,20,-1,0,67,1812,1,348,1,83,888
"ggnqys",2,48,20,-1,0,100,1070,0,474,0,100,287
"ggnqys",2,49,20,1,1,67,1116,1,361,1,100,813
"ggnqys",2,50,20,1,1,67,1290,1,318,1,67,1101
"ggnqys",3,51,5,1,1,67,1074,0,708,1,67,716
"ggnqys",3,52,5,-1,0,83,1065,1,682,1,83,619
"ggnqys",3,53,5,-1,1,100,796,0,334,1,100,358
"ggnqys",3,54,5,-1,0,67,1500,1,307,1,67,2178
"ggnqys",3,55,5,-1,0,67,1345,1,374,1,67,1460
"ggnqys",3,56,5,-1,0,67,1068,0,747,0,67,727
"ggnqys",3,57,5,-1,0,83,1118,0,381,0,83,387
"ggnqys",3,58,5,1,1,83,3310,1,454,1,83,839
"ggnqys",3,59,5,1,1,100,610,0,370,1,100,299
"ggnqys",3,60,5,1,1,67,1100,0,485,1,67,361
"ggnqys",3,61,5,1,1,67,1125,1,464,0,67,978
"ggnqys",3,62,5,-1,0,67,1359,1,424,1,83,970
"ggnqys",3,63,5,-1,1,67,1265,1,779,1,83,820
"ggnqys",3,64,5,1,1,83,1079,0,392,1,83,378
"ggnqys",3,65,5,1,0,67,2079,1,558,1,83,1058
"ggnqys",3,66,5,1,1,67,964,1,319,1,83,772
"ggnqys",3,67,5,1,1,100,642,0,457,1,100,300
"ggnqys",3,68,5,-1,1,83,939,0,949,1,83,968
"ggnqys",3,69,5,-1,1,100,583,0,519,1,100,409
"ggnqys",3,70,5,-1,0,67,1222,1,324,0,67,804
"ggnqys",3,71,5,1,1,67,1204,1,527,1,67,712
"ggnqys",3,72,5,-1,1,83,1162,0,389,1,83,465
"ggnqys",3,73,5,-1,1,67,542,1,3015,1,67,1087
"ggnqys",3,74,5,1,1,83,1570,0,475,1,83,1263
"ggnqys",3,75,5,1,1,67,1036,1,343,1,83,999
"ggnqys",4,76,20,1,1,83,1204,0,432,1,83,523
"ggnqys",4,77,20,-1,0,67,983,0,352,0,67,325
"ggnqys",4,78,20,-1,1,67,860,0,425,1,67,484
"ggnqys",4,79,20,-1,0,67,1394,0,441,0,67,348
"ggnqys",4,80,20,-1,1,83,1034,0,448,1,83,464
"ggnqys",4,81,20,-1,1,83,823,0,760,1,83,559
"ggnqys",4,82,20,-1,1,83,1339,0,699,1,83,731
"ggnqys",4,83,20,1,1,67,997,0,2102,1,67,459
"ggnqys",4,84,20,1,1,83,638,0,1005,1,83,460
"ggnqys",4,85,20,1,1,67,1192,0,983,1,67,364
"ggnqys",4,86,20,1,1,67,1203,1,886,1,83,934
"ggnqys",4,87,20,-1,1,83,975,0,705,1,83,506
"ggnqys",4,88,20,-1,1,83,646,0,432,1,83,397
"ggnqys",4,89,20,1,1,67,1455,1,572,1,100,1228
"ggnqys",4,90,20,1,1,67,1421,1,568,1,83,985
"ggnqys",4,91,20,1,1,67,1121,1,768,1,83,808
"ggnqys",4,92,20,1,1,83,1544,0,382,1,83,432
"ggnqys",4,93,20,-1,0,83,524,0,670,0,83,495
"ggnqys",4,94,20,-1,1,83,881,0,536,1,83,341
"ggnqys",4,95,20,-1,1,67,1094,0,464,1,67,519
"ggnqys",4,96,20,1,1,100,770,0,423,1,100,858
"ggnqys",4,97,20,-1,1,83,892,0,384,1,83,362
"ggnqys",4,98,20,-1,1,83,690,0,467,1,83,607
"ggnqys",4,99,20,1,1,83,1022,0,437,1,83,753
"ggnqys",4,100,20,1,1,67,1498,1,404,1,67,1416
"hqctox",1,1,5,1,1,100,2340,0,1915,1,100,852
"hqctox",1,2,5,-1,0,100,4275,1,2637,0,100,1940
"hqctox",1,3,5,1,1,100,1320,0,2982,1,100,867
"hqctox",1,4,5,1,1,100,1246,0,1452,1,100,386
"hqctox",1,5,5,-1,1,100,641,0,1490,1,100,392
"hqctox",1,6,5,1,1,100,1539,0,1675,1,100,307
"hqctox",1,7,5,-1,1,100,368,0,1397,1,100,601
"hqctox",1,8,5,1,1,100,1061,0,1114,1,100,422
"hqctox",1,9,5,1,0,100,765,0,1076,0,100,421
"hqctox",1,10,5,1,1,83,2475,1,2309,1,100,1754
"hqctox",1,11,5,-1,1,100,699,0,1813,1,100,429
"hqctox",1,12,5,1,0,100,926,1,2125,0,100,900
"hqctox",1,13,5,1,1,67,2587,1,2364,1,100,1735
"hqctox",1,14,5,-1,1,100,597,0,1863,1,100,997
"hqctox",1,15,5,-1,1,100,608,0,820,1,100,304
"hqctox",1,16,5,1,1,83,2091,1,1732,1,100,1384
"hqctox",1,17,5,-1,1,67,2656,1,909,1,100,801
"hqctox",1,18,5,-1,1,100,332,0,1212,1,100,374
"hqctox",1,19,5,1,0,100,721,0,996,0,100,406
"hqctox",1,20,5,1,1,83,1876,1,1165,1,100,1565
"hqctox",1,21,5,-1,1,100,730,0,1204,1,100,506
"hqctox",1,22,5,-1,1,100,224,0,700,1,100,365
"hqctox",1,23,5,-1,1,100,356,0,873,1,100,352
"hqctox",1,24,5,1,1,100,2402,0,931,1,100,303
"hqctox",1,25,5,1,0,67,2307,1,709,0,100,3040
"hqctox",2,26,20,1,0,100,1021,0,3121,0,100,17
"hqctox",2,27,20,-1,1,100,499,0,437,1,100,555
"hqctox",2,28,20,1,1,100,2446,0,1352,1,100,352
"hqctox",2,29,20,1,1,100,1888,0,1426,1,100,308
"hqctox",2,30,20,-1,1,100,339,0,1315,1,100,287
"hqctox",2,31,20,1,0,100,326,0,1363,0,100,483
"hqctox",2,32,20,-1,1,100,382,0,1370,1,100,297
"hqctox",2,33,20,1,1,83,6655,1,2028,1,100,1850
"hqctox",2,34,20,1,0,100,584,0,1120,0,100,325
"hqctox",2,35,20,1,0,100,631,0,512,0,100,457
"hqctox",2,36,20,-1,1,100,358,0,545,1,100,584
"hqctox",2,37,20,1,0,100,414,0,416,0,100,436
"hqctox",2,38,20,1,1,100,1562,0,1075,1,100,756
"hqctox",2,39,20,-1,1,100,240,0,1499,1,100,931
"hqctox",2,40,20,-1,1,100,393,0,1027,1,100,610
"hqctox",2,41,20,1,1,100,1268,0,1180,1,100,300
"hqctox",2,42,20,-1,0,100,1021,0,1187,0,100,244
"hqctox",2,43,20,-1,1,100,356,0,1408,1,100,336
"hqctox",2,44,20,1,1,67,2281,1,960,1,100,1504
"hqctox",2,45,20,1,1,100,1555,0,851,1,100,395
"hqctox",2,46,20,-1,1,100,406,0,1044,1,100,382
"hqctox",2,47,20,-1,1,100,141,0,1395,1,100,304
"hqctox",2,48,20,-1,1,100,300,0,734,1,100,622
"hqctox",2,49,20,1,1,67,2898,1,1555,1,100,1756
"hqctox",2,50,20,1,0,100,430,0,1144,0,100,622
"hqctox",3,51,5,1,0,100,2713,0,1954,0,100,314
"hqctox",3,52,5,-1,1,100,425,0,482,1,100,398
"hqctox",3,53,5,1,1,100,1484,0,985,1,100,457
"hqctox",3,54,5,1,1,83,2646,1,1699,1,100,1322
"hqctox",3,55,5,-1,1,100,789,0,560,1,100,519
"hqctox",3,56,5,1,0,100,344,0,578,0,100,498
"hqctox",3,57,5,-1,1,100,37,0,607,1,100,713
"hqctox",3,58,5,1,1,83,2430,1,1624,1,100,1255
"hqctox",3,59,5,1,0,67,4001,1,1936,0,100,814
"hqctox",3,60,5,1,0,100,345,0,915,0,100,570
"hqctox",3,61,5,-1,1,100,396,0,433,1,100,607
"hqctox",3,62,5,1,1,100,1971,0,1481,1,100,342
"hqctox",3,63,5,1,0,100,311,0,1082,0,100,356
"hqctox",3,64,5,-1,1,100,487,0,1410,1,100,424
"hqctox",3,65,5,-1,1,100,292,0,1297,1,100,510
"hqctox",3,66,5,1,0,100,715,0,1719,0,100,1006
"hqctox",3,67,5,-1,1,100,372,0,563,1,100,354
"hqctox",3,68,5,-1,1,100,304,0,487,1,100,335
"hqctox",3,69,5,1,1,100,1513,0,1095,1,100,397
"hqctox",3,70,5,1,1,67,2386,1,1643,1,100,1322
"hqctox",3,71,5,-1,1,100,387,0,998,1,100,599
"hqctox",3,72,5,-1,0,100,1436,0,814,0,100,354
"hqctox",3,73,5,-1,1,100,302,0,1275,1,100,684
"hqctox",3,74,5,1,1,100,1543,0,1702,1,100,327
"hqctox",3,75,5,1,0,100,377,0,1201,0,100,294
"hqctox",4,77,20,-1,1,100,390,0,384,1,100,333
"hqctox",4,78,20,1,1,100,1267,0,1073,1,100,304
"hqctox",4,79,20,1,1,67,2270,1,1618,1,100,1433
"hqctox",4,80,20,-1,1,100,463,0,946,1,100,348
"hqctox",4,81,20,1,0,100,319,0,496,0,100,323
"hqctox",4,82,20,-1,1,100,267,0,369,1,100,661
"hqctox",4,83,20,1,1,100,1341,0,792,1,100,243
"hqctox",4,84,20,1,0,100,376,0,777,0,100,347
"hqctox",4,85,20,1,1,67,1517,1,2263,1,100,1241
"hqctox",4,86,20,-1,1,100,558,0,593,1,100,265
"hqctox",4,87,20,1,0,100,329,0,871,0,100,277
"hqctox",4,88,20,1,0,100,310,0,345,0,100,272
"hqctox",4,89,20,-1,1,100,239,0,353,1,100,310
"hqctox",4,90,20,-1,1,100,482,0,472,1,100,304
"hqctox",4,91,20,1,0,100,337,0,272,0,100,526
"hqctox",4,92,20,-1,1,100,18,0,403,1,100,316
"hqctox",4,93,20,-1,1,100,147,0,120,1,100,797
"hqctox",4,94,20,1,0,100,653,0,472,0,100,318
"hqctox",4,95,20,1,1,67,1824,1,1465,1,100,2294
"hqctox",4,96,20,-1,1,100,302,0,872,1,100,475
"hqctox",4,97,20,-1,1,100,135,0,360,1,100,254
"hqctox",4,98,20,-1,1,100,8,0,508,1,100,370
"hqctox",4,99,20,1,1,100,1135,0,976,1,100,478
"hqctox",4,100,20,1,0,100,322,0,1011,0,100,301
"rmwgqs",1,1,5,1,1,67,1278,1,954,1,100,294
"rmwgqs",1,2,5,-1,1,100,340,0,833,1,100,373
"rmwgqs",1,3,5,1,1,67,895,1,916,1,100,363
"rmwgqs",1,4,5,-1,1,100,591,0,787,1,100,388
"rmwgqs",1,5,5,1,0,67,949,1,851,1,100,507
"rmwgqs",1,6,5,1,1,67,815,1,987,1,100,748
"rmwgqs",1,7,5,-1,1,83,1137,1,2189,1,100,357
"rmwgqs",1,8,5,1,1,67,476,1,1493,1,100,375
"rmwgqs",1,9,5,-1,1,83,980,0,1496,1,83,372
"rmwgqs",1,10,5,1,1,67,1019,1,801,1,83,897
"rmwgqs",1,11,5,-1,1,100,335,0,929,1,100,357
"rmwgqs",1,12,5,1,1,100,508,0,773,1,100,368
"rmwgqs",1,13,5,1,0,67,893,1,952,1,83,793
"rmwgqs",1,14,5,-1,1,83,606,1,1345,1,83,814
"rmwgqs",1,15,5,-1,1,83,817,1,939,1,100,534
"rmwgqs",1,16,5,-1,1,100,593,0,633,1,100,314
"rmwgqs",1,17,5,1,1,83,677,0,1439,1,83,358
"rmwgqs",1,18,5,1,1,67,856,1,461,1,83,456
"rmwgqs",1,19,5,-1,1,83,508,0,978,1,83,400
"rmwgqs",1,20,5,-1,1,100,740,0,601,1,100,318
"rmwgqs",1,21,5,1,1,67,989,1,947,1,100,606
"rmwgqs",1,22,5,-1,1,100,336,0,1998,1,100,382
"rmwgqs",1,23,5,-1,1,83,1083,0,1042,1,100,419
"rmwgqs",1,24,5,1,0,67,1032,1,977,1,83,481
"rmwgqs",1,25,5,1,0,67,717,0,900,0,83,346
"rmwgqs",2,26,20,1,0,83,588,0,1064,0,83,341
"rmwgqs",2,27,20,-1,1,100,346,0,1921,1,100,302
"rmwgqs",2,28,20,1,0,83,944,1,1381,1,83,323
"rmwgqs",2,29,20,-1,1,67,1200,1,1298,1,100,307
